state,gender,year,name,number
MI,F,1924,Margaret,1073
MI,F,1924,Marguerite,126
MI,F,1924,Barbara,563
MI,F,1924,Regina,39
MI,F,1924,Victoria,49
MI,F,1924,Olive,50
MN,F,1924,Ione,50
MN,F,1924,Audrey,170
MN,F,1924,Gertrude,94
MN,F,1924,Esther,130
MN,F,1924,Rosella,38
MN,F,1924,Ann,93
MN,F,1924,Virginia,281
MO,F,1924,Joan,61
MO,F,1924,Willie,48
MO,F,1924,Frances,396
MS,F,1924,Marjorie,60
MS,F,1924,Ruthie,42
MS,F,1924,Sara,65
MS,F,1924,Edith,96
MS,F,1924,Shirley,41
MT,F,1924,Marjorie,72
NC,F,1924,Faye,65
NC,F,1924,Gracie,48
NC,F,1924,Johnnie,37
ND,F,1924,Betty,151
NE,F,1924,Joan,45
NE,F,1924,Loretta,44
NE,F,1924,Dorothy,500
NH,F,1924,Louise,48
NJ,F,1924,Vivian,76
NJ,F,1924,Pearl,83
NJ,F,1924,Viola,89
NJ,F,1924,Marian,141
NJ,F,1924,Anne,232
NJ,F,1924,Barbara,227
NJ,F,1924,Regina,69
NJ,F,1924,Ruth,866
NJ,F,1924,Eleanor,472
NM,F,1924,Ruth,42
NM,F,1924,Rose,40
NY,F,1924,Frances,1608
NY,F,1924,Edith,683
NY,F,1924,Isabel,98
NY,F,1924,Ellen,237
NY,F,1924,Angela,124
NY,F,1924,Barbara,724
OH,F,1924,Wanda,254
OH,F,1924,Myrtle,82
OH,F,1924,Agnes,213
OH,F,1924,Vivian,195
OH,F,1924,Rose,458
OK,F,1924,Beulah,63
OK,F,1924,Wanda,385
OK,F,1924,Bobbie,50
OK,F,1924,Alice,185
OR,F,1924,Barbara,129
PA,F,1924,Martha,811
PA,F,1924,Juanita,77
PA,F,1924,Suzanne,38
PA,F,1924,Faye,47
PA,F,1924,Edith,591
PA,F,1924,Loretta,231
PA,F,1924,Geneva,52
PA,F,1924,Sarah,416
PA,F,1924,Helen,4193
PA,F,1924,Nina,44
PA,F,1924,May,52
RI,F,1924,Lucille,40
SC,F,1924,Lottie,58
SD,F,1924,Marjorie,92
TN,F,1924,Edith,264
TN,F,1924,Opal,136
TN,F,1924,Grace,120
TN,F,1924,Susie,60
TX,F,1924,Anita,194
TX,F,1924,Eddie,66
TX,F,1924,Johnnie,235
TX,F,1924,Lois,397
TX,F,1924,Kathleen,79
TX,F,1924,Virginia,642
UT,F,1924,Helen,152
UT,F,1924,Lois,101
VA,F,1924,Rebecca,89
VA,F,1924,Hattie,101
VA,F,1924,Ethel,253
VA,F,1924,Daisy,68
WA,F,1924,Eva,39
WA,F,1924,Leona,37
WI,F,1924,Geraldine,171
WI,F,1924,Verna,77
WV,F,1924,Bessie,79
WV,F,1924,Rachel,45
WV,F,1924,Blanche,47
WY,F,1924,Evelyn,37
AL,F,1925,Dorothy,755
AL,F,1925,Leola,64
AL,F,1925,Opal,115
AL,F,1925,Eleanor,65
AL,F,1925,Sadie,71
AL,F,1925,Martha,393
AR,F,1925,Joyce,97
AR,F,1925,Gladys,199
AR,F,1925,Elizabeth,135
AR,F,1925,Reba,60
AR,F,1925,Josephine,54
AZ,F,1925,Alice,72
CA,F,1925,Alberta,54
CA,F,1925,Beatrice,151
CO,F,1925,Marjorie,101
CO,F,1925,Doris,118
FL,F,1925,Sara,43
GA,F,1925,Grace,196
GA,F,1925,Ida,168
IA,F,1925,Katherine,58
IA,F,1925,Phyllis,318
IA,F,1925,Fern,50
IL,F,1925,Wanda,294
IL,F,1925,Adele,54
IL,F,1925,Margie,122
IN,F,1925,Mary,2219
IN,F,1925,Audrey,58
KS,F,1925,Lucille,92
KY,F,1925,Alberta,64
KY,F,1925,Lena,115
KY,F,1925,Geraldine,86
LA,F,1925,Katherine,74
LA,F,1925,Viola,91
LA,F,1925,June,51
LA,F,1925,Cecile,51
LA,F,1925,Margie,110
MA,F,1925,Charlotte,172
MA,F,1925,Lois,125
ME,F,1925,Gertrude,54
MI,F,1925,Lois,401
MI,F,1925,Violet,132
MI,F,1925,Dorothy,1501
MI,F,1925,Louise,187
MI,F,1925,Maxine,265
MN,F,1925,Pauline,49
MO,F,1925,Willa,42
MO,F,1925,Marguerite,55
MS,F,1925,Alberta,101
MS,F,1925,Doris,189
MS,F,1925,Audrey,49
MS,F,1925,Sadie,57
MS,F,1925,Mable,80
ND,F,1925,Virginia,50
ND,F,1925,Norma,40
ND,F,1925,Shirley,68
NE,F,1925,Florence,62
NE,F,1925,Doris,249
NH,F,1925,Rita,103
NH,F,1925,Marjorie,41
NJ,F,1925,Hazel,60
NJ,F,1925,Esther,86
NJ,F,1925,Catherine,386
NM,F,1925,Juanita,56
NY,F,1925,Lola,39
NY,F,1925,Millie,48
NY,F,1925,Mollie,44
NY,F,1925,Leonora,41
NY,F,1925,Janice,161
NY,F,1925,Regina,186
OH,F,1925,Grace,251
OH,F,1925,Glenna,68
OH,F,1925,Opal,90
OH,F,1925,Sylvia,92
OK,F,1925,Edith,139
OK,F,1925,Verna,57
OK,F,1925,Lula,64
OK,F,1925,Leona,93
OK,F,1925,Jo,80
OR,F,1925,Eleanor,46
PA,F,1925,Gwendolyn,37
PA,F,1925,Elsie,381
PA,F,1925,Lenore,42
PA,F,1925,Carolyn,170
PA,F,1925,Cecilia,90
PA,F,1925,Ernestine,48
PA,F,1925,Wanda,164
PA,F,1925,Fay,74
SC,F,1925,Helen,403
SC,F,1925,Eva,116
SC,F,1925,Albertha,52
SC,F,1925,Ella,149
SC,F,1925,Naomi,42
SC,F,1925,Sallie,92
SC,F,1925,Katie,51
SC,F,1925,Mabel,59
TN,F,1925,Inez,76
TN,F,1925,Vera,80
TN,F,1925,Dora,59
TN,F,1925,June,93
TX,F,1925,Rita,85
TX,F,1925,Elida,60
TX,F,1925,Billie,607
TX,F,1925,Ida,209
TX,F,1925,Elizabeth,307
UT,F,1925,Betty,262
VA,F,1925,Frances,515
VA,F,1925,Mary,1941
VA,F,1925,Jean,192
WA,F,1925,Gloria,136
WA,F,1925,Phyllis,107
WI,F,1925,Ann,93
WI,F,1925,Viola,65
WV,F,1925,Kathleen,116
WV,F,1925,Louise,165
WV,F,1925,Wilda,43
AL,F,1926,Esther,58
AL,F,1926,Eloise,102
AL,F,1926,Myrtle,147
AL,F,1926,Beulah,51
AR,F,1926,Melba,63
AR,F,1926,Grace,49
AR,F,1926,Ann,40
CA,F,1926,Gloria,495
CA,F,1926,Marian,173
CA,F,1926,Eileen,55
CA,F,1926,Caroline,39
CA,F,1926,Jessie,91
CO,F,1926,Eva,43
CO,F,1926,Doris,118
DE,F,1926,Dorothy,52
DE,F,1926,Ruth,42
FL,F,1926,Bessie,70
FL,F,1926,Catherine,116
FL,F,1926,Lula,60
FL,F,1926,Sara,54
GA,F,1926,Irene,149
GA,F,1926,Edith,135
GA,F,1926,Jean,99
GA,F,1926,Charlotte,61
IA,F,1926,Eileen,62
IA,F,1926,Eva,47
IL,F,1926,Lila,60
IL,F,1926,Dolores,777
IL,F,1926,Eileen,237
IL,F,1926,Margery,39
IN,F,1926,Thelma,171
IN,F,1926,Bette,58
IN,F,1926,Rose,151
IN,F,1926,Jane,91
IN,F,1926,Bernice,66
IN,F,1926,Genevieve,44
KS,F,1926,Kathryn,42
KS,F,1926,Maxine,112
KY,F,1926,Alberta,66
KY,F,1926,Louise,203
KY,F,1926,Carolyn,57
KY,F,1926,Shirley,83
LA,F,1926,Catherine,135
LA,F,1926,Rita,196
LA,F,1926,Ola,38
LA,F,1926,Sadie,51
LA,F,1926,Marjorie,131
LA,F,1926,Alma,112
MA,F,1926,Corinne,39
MA,F,1926,Florence,351
MA,F,1926,Loretta,55
MA,F,1926,Thelma,109
MA,F,1926,Hilda,88
MA,F,1926,Bernadette,37
MD,F,1926,Ann,69
ME,F,1926,Alice,77
ME,F,1926,Ruth,136
ME,F,1926,Kathleen,38
MI,F,1926,Sarah,74
MI,F,1926,Anita,55
MI,F,1926,Gloria,361
MI,F,1926,Katherine,158
MI,F,1926,Gertrude,182
MN,F,1926,Geraldine,135
MN,F,1926,Eleanor,133
MN,F,1926,Marcella,109
MN,F,1926,Fern,64
MO,F,1926,Agnes,72
MO,F,1926,Emma,115
MS,F,1926,Ellen,40
MS,F,1926,Nancy,68
MS,F,1926,Bertha,144
MS,F,1926,Gladys,187
MS,F,1926,Leola,40
NC,F,1926,Lena,102
NC,F,1926,Alberta,62
NC,F,1926,Billie,45
NC,F,1926,Catherine,240
NC,F,1926,Velma,71
NC,F,1926,Pattie,39
NC,F,1926,Della,62
NE,F,1926,Patricia,134
NE,F,1926,Louise,43
NE,F,1926,Kathryn,40
NH,F,1926,Barbara,102
NJ,F,1926,Evelyn,378
NJ,F,1926,Lucille,116
NJ,F,1926,Ann,265
NJ,F,1926,Muriel,129
NJ,F,1926,Janice,52
NJ,F,1926,Jeanne,119
NY,F,1926,Barbara,978
NY,F,1926,Caroline,187
NY,F,1926,Eleanore,93
NY,F,1926,Yvonne,62
NY,F,1926,Adele,213
NY,F,1926,Helen,2577
OH,F,1926,Loretta,102
OH,F,1926,Geneva,75
OH,F,1926,Cora,55
OH,F,1926,Roberta,93
OH,F,1926,June,437
OH,F,1926,Bettie,57
OH,F,1926,Miriam,125
OK,F,1926,Patricia,144
OK,F,1926,Gloria,103
OK,F,1926,Maxine,165
OK,F,1926,Mable,40
OR,F,1926,Lillian,41
OR,F,1926,Maxine,63
PA,F,1926,Yolanda,70
PA,F,1926,Mildred,1157
PA,F,1926,Emma,380
PA,F,1926,Verna,156
PA,F,1926,Jeannette,76
PA,F,1926,Jennie,240
PA,F,1926,Janet,331
RI,F,1926,Florence,79
SC,F,1926,Clara,97
